,Knife-Expert:KnifeBlade-Base,,,Knife-Expert:KnifeBlade-Middle,,,Knife-Expert:KnifeBlade-Top,,,HR-Expert:HoningRod-Handle1,,,HR-Expert:HoningRod-Handle2,,,HR-Expert:HoningRod-Handle3,,,HR-Expert:HoningRod-Handle4,,
Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
283,2.35836,-22.73,280.888,26.4677,-79.8305,282.154,14.2559,-40.5772,274.777,3.22445,-38.9578,330.778,1.81627,-38.3769,395.711,5.11473,-46.3494,361.954,16.6147,-24.9909,425.664
284,2.50088,-20.4827,278.295,25.8927,-78.2078,279.39,14.0468,-38.8106,272.037,3.4297,-39.1334,330.755,1.94598,-38.5946,395.704,5.28323,-46.5957,361.975,16.942,-24.8355,425.104
285,1.70613,-18.0786,275.228,24.4333,-75.7058,275.736,12.9474,-36.9233,268.942,3.72543,-39.3977,330.762,2.2735,-38.9761,395.707,5.58041,-46.887,361.948,17.2316,-25.1222,425.131
286,1.77295,-15.7962,271.951,23.7499,-73.491,272.04,12.3737,-34.7145,265.465,4.12001,-39.7261,330.747,2.61099,-39.3697,395.706,5.91257,-47.1718,361.925,17.6413,-25.4225,425.126
287,1.59587,-13.65,268.155,23.6244,-71.2124,268.065,11.8766,-32.5574,261.394,4.43587,-40.0232,330.693,3.03978,-39.7481,395.678,6.32332,-47.4051,361.862,17.8824,-25.7794,425.071
288,0.779597,-11.1166,263.745,23.2536,-69.1351,263.824,10.6191,-30.1933,256.888,4.73304,-40.334,330.643,3.46406,-40.0724,395.634,6.71821,-47.6509,361.777,18.2289,-26.5603,425.473
289,-1.26802,-8.54191,258.783,22.3407,-66.8856,258.907,10.1274,-27.367,252.211,5.02849,-40.5836,330.626,3.76586,-40.258,395.586,7.05955,-47.9033,361.689,18.6388,-26.8757,425.405
290,-1.69135,-7.01509,253.77,21.9644,-63.9255,253.709,9.08191,-24.5203,247.104,5.32787,-40.7842,330.609,4.16702,-40.4546,395.578,7.32203,-48.1911,361.666,19.1393,-26.7682,425.07
291,-2.46388,-4.32184,248.223,19.7539,-60.5298,247.598,8.38161,-21.63,241.65,5.61455,-40.9284,330.563,4.60606,-40.7336,395.568,7.67964,-48.4692,361.703,19.5139,-26.8925,424.949
292,-3.26167,-0.897865,242.274,19.4466,-57.8789,241.836,7.15947,-18.5207,235.505,6.01996,-41.1026,330.524,5.08006,-40.9787,395.561,8.07131,-48.679,361.708,19.9178,-27.1537,424.929
293,-5.3,2.37158,236.221,18.6302,-54.5546,235.112,5.90821,-15.1002,229.026,6.39155,-41.2821,330.472,5.50599,-41.1633,395.516,8.47469,-48.8728,361.695,20.3859,-27.5626,425.101
294,-5.76367,5.45824,229.17,17.3301,-51.3513,227.723,4.94568,-11.8516,222.133,6.71409,-41.42,330.44,5.82274,-41.3899,395.497,8.88471,-49.0507,361.658,20.9102,-27.7624,425.061
295,-7.18343,9.38501,222.116,16.4425,-47.7591,220.081,3.58858,-8.729,214.946,7.07206,-41.532,330.41,6.26595,-41.5728,395.476,9.31795,-49.2144,361.641,21.4229,-27.9994,425.066
296,-8.68782,13.3184,214.704,14.9682,-43.861,211.693,1.65695,-5.46801,207.471,7.4897,-41.6572,330.399,6.77311,-41.6629,395.41,9.75685,-49.3311,361.645,21.8269,-27.9271,424.758
297,-9.78974,17.0246,206.775,13.6171,-40.2423,203.496,-0.377168,-1.81777,199.564,7.99837,-41.8111,330.441,7.27955,-41.7762,395.378,10.1949,-49.4228,361.582,22.3426,-28.0286,424.68
298,-10.993,20.9937,198.627,12.2112,-36.3683,194.703,-1.86348,2.35629,191.043,8.38681,-41.8988,330.434,7.71178,-41.8899,395.374,10.6058,-49.4849,361.505,22.8097,-28.0977,424.587
299,-11.7284,25.4246,189.849,10.4618,-32.243,185.424,-2.55295,7.00061,181.843,8.65526,-41.9794,330.414,8.12547,-41.986,395.351,10.9714,-49.571,361.512,23.3161,-28.2246,424.641
300,-13.1476,29.9564,180.757,9.30125,-27.7202,175.474,-3.02692,11.8517,172.128,8.88973,-42.0372,330.407,8.41116,-42.0373,395.313,11.2406,-49.625,361.531,23.6143,-28.3231,424.68
301,-14.3291,34.3543,171.156,7.27805,-23.175,164.74,-4.33927,16.6492,162.186,9.14763,-42.0971,330.392,8.71891,-42.1092,395.272,11.5427,-49.7063,361.564,23.9513,-28.4065,424.691
302,-15.8605,39.2689,161.322,6.03434,-18.2109,153.645,-6.03178,21.7016,151.903,9.46003,-42.1865,330.425,9.09423,-42.2422,395.253,11.9149,-49.8226,361.553,24.333,-28.4961,424.688
303,-17.2189,44.1063,151.027,4.14572,-13.3111,142.268,-7.82704,26.7888,141.322,9.8293,-42.2542,330.431,9.39873,-42.3409,395.248,12.2535,-49.8903,361.541,24.6034,-28.568,424.631
304,-18.7415,49.0449,140.64,2.85444,-8.01374,130.486,-9.30409,31.9727,130.631,10.1382,-42.2915,330.431,9.66341,-42.3703,395.277,12.4889,-49.97,361.553,24.8717,-28.6082,424.572
305,-20.3241,54.4184,130.34,1.44028,-2.67881,118.773,-10.9959,37.376,119.889,10.3671,-42.3019,330.436,9.90345,-42.3474,395.324,12.6755,-50.0088,361.541,25.1509,-28.6267,424.559
306,-21.6778,59.4136,120.311,-0.0621341,2.66337,107.295,-12.5298,42.7142,109.276,10.5195,-42.2808,330.436,10.078,-42.2788,395.358,12.7922,-49.9973,361.544,25.3218,-28.5992,424.541
307,-23.2825,64.4707,110.343,-1.67006,7.9712,96.1486,-14.0791,47.8855,99.0047,10.5631,-42.2094,330.435,10.1777,-42.1976,395.392,12.8312,-49.9265,361.539,25.3855,-28.7247,424.731
308,-24.7438,69.3131,101.06,-3.53338,13.0471,85.8159,-15.6124,53.0248,89.2839,10.5492,-42.1092,330.44,10.2048,-42.0686,395.399,12.8078,-49.7858,361.528,25.4098,-28.6194,424.738
309,-26.4918,73.8954,92.2192,-5.16068,18.1624,75.893,-17.4375,57.9206,79.9241,10.4702,-41.9707,330.465,10.1797,-41.8855,395.409,12.7218,-49.6113,361.517,25.3669,-28.3232,424.649
310,-28.1317,78.6109,84.0716,-6.7897,23.0915,66.3808,-19.0725,62.7041,71.2603,10.3512,-41.798,330.504,10.0609,-41.6554,395.398,12.6162,-49.3736,361.52,25.2724,-28.0625,424.674
311,-28.6225,83.0835,76.0284,-6.70426,28.4822,57.3955,-19.5273,67.6797,63.0001,10.1677,-41.5703,330.526,9.87123,-41.4282,395.423,12.5031,-49.1386,361.575,25.1532,-27.7202,424.658
312,-28.6137,87.7551,69.0464,-5.94961,33.7228,49.15,-19.2002,72.6427,55.4996,9.98443,-41.3318,330.552,9.6365,-41.1708,395.484,12.3659,-48.9109,361.633,24.9986,-27.3704,424.619
313,-28.8757,91.8784,62.9054,-5.36634,38.5703,41.9445,-18.8629,77.2345,48.8614,9.78751,-41.1172,330.6,9.4495,-40.9515,395.548,12.1442,-48.6711,361.647,24.8048,-27.095,424.601
314,-29.3411,95.5089,57.6958,-5.39242,42.4132,36.0651,-19.3254,80.919,43.3142,9.4923,-40.834,330.616,9.12959,-40.5976,395.626,11.7697,-48.3479,361.696,24.4177,-26.7323,424.599
315,-29.6878,98.4749,53.2345,-5.85289,45.6716,30.8002,-19.9778,84.1426,38.5448,9.12051,-40.5253,330.64,8.69275,-40.1891,395.721,11.4202,-47.9914,361.789,23.9746,-26.5311,424.818
316,-30.3803,100.736,49.2448,-6.84268,48.3714,26.176,-20.6121,86.5016,34.3714,8.74552,-40.2367,330.703,8.25397,-39.9074,395.762,11.0046,-47.608,361.834,23.5514,-26.1751,424.873
317,-30.9579,102.708,46.0887,-7.90249,50.036,22.5361,-21.6217,88.486,31.179,8.45669,-39.965,330.726,7.81696,-39.576,395.778,10.6611,-47.2847,361.855,23.1378,-25.637,424.888
318,-31.7152,103.898,43.9116,-8.6605,51.4078,19.892,-22.3591,89.7873,28.7189,8.06767,-39.5283,330.724,7.40664,-39.1555,395.765,10.2826,-46.9929,361.946,22.7663,-25.3133,424.925
319,-31.7691,104.502,42.3866,-9.35666,51.981,18.0787,-23.2163,90.3516,27.2071,7.74934,-39.1923,330.77,7.05924,-38.7464,395.81,9.87605,-46.6736,362.014,22.345,-24.919,424.86
320,-32.0308,104.635,42.0777,-9.60546,52.1354,17.5068,-23.5184,90.3104,26.866,7.42362,-38.899,330.831,6.59628,-38.2948,395.842,9.5071,-46.3241,362.044,21.8692,-24.5919,425.069
321,-31.5439,104.469,42.7411,-9.46407,51.9137,18.219,-23.4034,90.3497,27.3919,6.99999,-38.6165,330.925,6.15517,-38.0343,395.901,9.0867,-45.9961,362.097,21.4309,-24.2622,425.138
322,-31.1745,104.079,44.6604,-8.36652,51.4658,20.1602,-22.4995,89.4568,29.2511,6.64643,-38.4004,331.009,5.75495,-37.7339,395.91,8.71287,-45.6721,362.16,21.0496,-24.144,425.444
323,-29.4128,103.07,47.1741,-7.18256,50.4572,22.9338,-21.1617,88.3262,31.8915,6.39252,-38.1972,331.042,5.36888,-37.4032,395.885,8.39013,-45.4388,362.205,20.647,-23.5798,425.176
324,-28.2203,101.613,50.5314,-5.37955,49.1333,26.8355,-19.2962,86.8512,35.5491,6.10167,-37.9545,331.057,5.08689,-37.128,395.887,8.00396,-45.1782,362.237,20.2413,-23.2322,425.222
325,-26.7172,99.5016,54.6733,-4.4686,47.4748,30.748,-17.7307,85.0528,39.7998,5.69158,-37.6763,331.071,4.56147,-36.7452,395.904,7.56843,-44.9006,362.285,19.6646,-22.9014,425.148
326,-25.289,97.3882,59.5564,-3.27372,45.0572,35.7119,-16.2346,82.4443,44.7375,5.27933,-37.4209,331.049,4.08349,-36.5106,395.974,7.12971,-44.5837,362.257,19.2238,-22.7232,425.263
327,-23.6983,94.7028,64.9112,-1.56913,42.2477,41.7029,-14.9682,79.7314,50.404,4.94281,-37.174,331.026,3.6519,-36.2901,395.989,6.7344,-44.362,362.287,18.6838,-22.7319,425.721
328,-22.1945,91.9162,71.0567,-0.19005,39.2102,48.1454,-14.2468,76.7911,56.5255,4.53093,-36.9143,331.093,3.25352,-35.997,395.971,6.32344,-44.1288,362.326,18.1612,-22.5372,425.803
329,-20.0705,88.8179,77.7814,1.98772,35.8447,55.5181,-11.9559,73.5491,63.509,4.16337,-36.7157,331.148,2.74727,-35.7649,395.987,5.92269,-43.9265,362.394,17.6184,-22.3238,425.816
330,-17.1443,85.7987,85.1762,4.71808,32.6294,63.5689,-8.95791,70.5583,70.9952,3.78618,-36.5548,331.174,2.30397,-35.5138,395.987,5.51131,-43.679,362.379,17.2298,-22.0706,425.835
331,-14.5596,82.5563,93.1784,8.04873,29.4798,72.4208,-5.98234,67.1307,79.5316,3.26568,-36.3259,331.118,1.75833,-35.1895,395.986,5.09019,-43.4389,362.399,16.7378,-21.8128,425.842
332,-11.2416,79.5723,101.708,11.9533,26.1286,81.736,-3.16693,63.9869,88.4489,2.80304,-36.1269,331.148,1.47017,-34.9915,396.041,4.69368,-43.2216,362.423,16.3104,-21.5125,425.869
333,-7.75643,76.4176,110.66,18.1628,22.3733,92.3514,0.0861973,60.6033,97.7802,2.52929,-36.0119,331.12,1.07452,-34.8089,396.095,4.25821,-42.9821,362.452,15.7505,-21.2344,425.896
334,-4.33619,73.1683,119.945,22.2705,19.035,102.727,3.73804,57.1965,107.384,2.32292,-35.8548,331.099,0.637092,-34.6264,396.159,3.87967,-42.8763,362.532,15.4159,-21.0834,425.941
335,-0.847136,69.8535,129.367,26.2245,15.6334,113.259,6.67832,53.9897,116.642,2.0501,-35.7047,331.11,0.190558,-34.5022,396.222,3.55766,-42.7064,362.51,15.0928,-20.9061,425.903
336,2.03763,66.5423,138.726,27.4825,12.622,123.351,10.167,50.1755,126.816,1.76945,-35.5757,331.099,-0.123273,-34.4439,396.231,3.26999,-42.5905,362.506,14.7848,-20.77,425.907
337,4.83155,63.1398,148.226,31.9798,9.05829,133.985,15.0975,46.6669,136.633,1.51404,-35.4628,331.113,-0.374674,-34.3297,396.198,3.05209,-42.4933,362.509,14.4869,-20.6239,425.913
338,7.59099,59.8072,157.514,33.3649,5.68966,144.029,15.8163,43.0815,146.375,1.29546,-35.3948,331.149,-0.568579,-34.233,396.203,2.87584,-42.4314,362.519,14.314,-20.2038,425.606
339,9.9222,56.0476,167.07,35.8222,2.08193,154.516,18.1157,39.4034,156.269,1.12123,-35.3402,331.176,-0.767871,-34.121,396.206,2.71342,-42.3882,362.546,14.0698,-20.1372,425.629
340,11.9219,52.5574,176.632,37.983,-1.74059,165.424,20.1669,36.0049,165.695,0.977926,-35.272,331.182,-0.974615,-34.0393,396.231,2.58831,-42.3364,362.561,13.8777,-20.0979,425.673
341,14.0152,48.7545,186.426,40.2022,-5.45164,176.021,24.3411,31.694,175.963,0.862792,-35.2126,331.2,-1.169,-33.9558,396.234,2.46638,-42.2828,362.579,13.7508,-20.0435,425.71
342,15.6485,45.4935,195.564,42.0864,-9.14062,186.571,26.8401,27.9065,185.565,0.757764,-35.1402,331.196,-1.27879,-33.878,396.248,2.36462,-42.2066,362.582,13.587,-20.353,426.059
343,17.4624,42.0817,204.293,43.8477,-12.5589,196.678,28.2471,24.4475,194.798,0.697892,-35.074,331.221,-1.3481,-33.8149,396.25,2.2753,-42.1386,362.61,13.4848,-20.3055,426.091
344,18.777,38.9588,212.241,44.9894,-16.272,206.003,29.295,21.0254,203.383,0.631377,-35.0212,331.258,-1.39595,-33.7565,396.25,2.20077,-42.0611,362.618,13.3941,-20.2473,426.099
345,19.7237,36.1241,219.958,45.944,-19.5678,214.858,30.8154,17.7696,211.614,0.58739,-34.9494,331.261,-1.43389,-33.6957,396.255,2.16059,-42.0006,362.625,13.3032,-20.1885,426.154
346,19.9873,33.2728,227.255,46.8657,-22.8919,223.064,29.1368,14.7515,218.749,0.557868,-34.9003,331.287,-1.4726,-33.6459,396.259,2.14568,-41.9391,362.615,13.2085,-20.1391,426.123
347,22.485,29.1836,234.44,47.1586,-26.3037,230.78,29.3574,11.2666,225.955,0.54011,-34.8443,331.275,-1.48325,-33.5941,396.245,2.14279,-41.8788,362.615,13.1793,-20.0633,426.157
348,23.1059,25.8493,240.927,47.0533,-29.6849,238.116,29.6057,8.05965,232.676,0.532701,-34.7979,331.284,-1.50169,-33.5511,396.242,2.14955,-41.8326,362.614,13.1161,-20.0332,426.177
349,23.1645,22.56,246.868,46.6236,-33.071,244.939,29.6461,5.00108,238.938,0.528032,-34.7469,331.29,-1.51451,-33.5103,396.25,2.15294,-41.7847,362.61,13.0937,-19.9863,426.174
350,22.7161,19.7447,252.663,46.0254,-36.4745,251.365,29.3433,1.79031,244.66,0.521619,-34.7114,331.301,-1.53046,-33.47,396.248,2.1432,-41.7419,362.617,13.0687,-19.9235,426.16
351,22.2953,17.2204,257.9,45.568,-39.3732,256.813,29.0384,-1.33064,249.942,0.518525,-34.6688,331.321,-1.56241,-33.4338,396.245,2.1178,-41.6928,362.613,13.0465,-19.8574,426.156
352,21.541,14.9115,262.461,45.1163,-42.2223,262.023,28.9151,-4.03069,254.841,0.512858,-34.621,331.343,-1.60689,-33.3829,396.264,2.08911,-41.6328,362.626,13.0321,-19.7938,426.152
353,21.5996,11.2672,266.302,44.9998,-44.6537,266.435,28.9388,-6.46143,259.083,0.523746,-34.5808,331.363,-1.61841,-33.333,396.261,2.08062,-41.5734,362.624,13.0082,-19.7608,426.153
354,21.7302,10.3992,270.304,45.0335,-46.8731,270.194,28.7961,-9.06116,263.397,0.532261,-34.5557,331.378,-1.62241,-33.3127,396.271,2.08715,-41.5327,362.624,13.0232,-19.7219,426.158
355,21.7377,7.41814,273.328,44.9327,-49.1232,273.955,28.644,-11.2839,266.837,0.553054,-34.5288,331.385,-1.59784,-33.2979,396.267,2.11683,-41.5071,362.625,13.0466,-19.6846,426.158
356,22.1023,5.69459,276.211,44.7659,-51.0184,276.771,28.9462,-13.2787,269.754,0.591738,-34.5956,331.342,-1.55458,-33.3052,396.262,2.15942,-41.4998,362.609,13.0788,-19.6811,426.162
357,21.9077,3.97695,278.785,44.5571,-53.1917,279.856,28.6894,-15.2676,272.364,0.570069,-34.578,331.298,-1.48299,-33.3227,396.254,2.22005,-41.5176,362.593,13.1595,-19.656,426.148
358,22.7346,2.44821,280.71,43.953,-55.2969,281.959,28.4297,-16.9677,274.671,0.584552,-34.5702,331.25,-1.42891,-33.349,396.253,2.27457,-41.5548,362.59,13.1793,-19.7155,426.153
359,23.2876,0.501977,282.445,43.2813,-57.0065,284.101,27.896,-19.0853,276.79,0.486778,-34.4428,331.14,-1.39053,-33.3747,396.249,2.32094,-41.5832,362.569,13.2317,-19.7509,426.152
360,22.9147,-1.6708,285.445,42.5716,-58.9175,285.834,26.4365,-21.4295,280.174,0.921185,-34.7854,331.347,-1.34634,-33.3901,396.24,2.35522,-41.6063,362.558,13.3019,-19.7444,426.15
361,22.2531,-3.88543,288.167,41.8666,-60.4977,287.542,26.0489,-23.1146,281.808,0.956378,-34.8059,331.342,-1.3097,-33.4031,396.231,2.38302,-41.6278,362.558,13.3473,-19.7571,426.145
362,21.3509,-5.58581,289.363,41.3548,-62.1363,288.756,25.5182,-24.6249,283.136,0.975388,-34.8176,331.339,-1.28256,-33.4188,396.227,2.41381,-41.6461,362.555,13.3494,-19.8056,426.149
363,20.0093,-6.1686,289.481,42.1072,-62.779,289.096,26.0009,-25.4649,283.872,0.597031,-34.4648,331.152,-1.26465,-33.4542,396.227,2.44406,-41.7007,362.559,13.3855,-19.856,426.163
364,19.047,-6.12485,289.39,42.5578,-63.6816,289.478,26.3636,-26.3325,284.229,0.718196,-34.5756,331.16,-1.26383,-33.5065,396.228,2.45723,-41.7381,362.542,13.3782,-19.9318,426.172
365,19.5788,-6.65805,289.405,42.838,-64.3103,289.215,26.7344,-26.6944,284.037,0.800342,-34.7442,331.22,-1.24721,-33.5786,396.226,2.49315,-41.8161,362.543,13.4134,-20.0289,426.175
366,20.1201,-7.38419,289.445,42.8809,-64.7704,288.929,26.6752,-27.307,284.087,0.929802,-34.9417,331.281,-1.22186,-33.6932,396.239,2.5641,-41.8931,362.522,13.468,-20.1456,426.133
367,19.6814,-7.73421,289.468,42.7205,-65.2356,288.801,26.8232,-27.7584,284.157,1.02043,-35.074,331.292,-1.20994,-33.7958,396.233,2.61462,-42.0045,362.527,13.5141,-20.2399,426.117
368,20.1873,-8.25372,289.456,42.673,-65.8492,288.929,27.096,-28.1679,284.164,1.08287,-35.1844,331.273,-1.16885,-33.9423,396.243,2.6621,-42.1192,362.535,13.5759,-20.3474,426.11
369,20.3121,-8.61571,289.469,42.8227,-66.2965,288.839,27.2616,-28.3691,284.145,1.16026,-35.2924,331.271,-1.07126,-34.0865,396.237,2.71017,-42.2324,362.517,13.6358,-20.4134,426.052
370,20.296,-8.88724,289.526,42.8998,-66.6785,288.803,27.2929,-28.5751,284.184,1.20577,-35.3618,331.249,-0.953946,-34.2119,396.217,2.75629,-42.3176,362.513,13.6991,-20.4824,425.996
371,20.3012,-9.07514,289.613,42.9635,-66.9312,288.765,27.289,-28.9091,284.345,1.26717,-35.4321,331.22,-0.840098,-34.3226,396.192,2.81664,-42.3859,362.506,13.8154,-20.2764,425.704
372,20.0605,-9.36928,289.684,43.0298,-67.1096,288.768,27.3494,-29.2554,284.388,1.3489,-35.4994,331.185,-0.739258,-34.4334,396.182,2.89667,-42.4524,362.498,13.8814,-20.3666,425.692
373,20.4664,-9.48981,289.711,43.1403,-67.2518,288.689,27.469,-29.6626,284.386,1.46555,-35.5827,331.178,-0.629427,-34.5328,396.172,2.98476,-42.5096,362.488,13.923,-20.7685,426.011
374,20.6818,-9.84508,289.749,43.2748,-67.5977,288.7,27.5016,-30.0467,284.477,1.57627,-35.6428,331.148,-0.541392,-34.6103,396.153,3.07608,-42.5832,362.477,14.0119,-20.8571,426.028
375,21.002,-10.3984,289.788,43.3421,-67.9093,288.715,27.589,-30.2643,284.459,1.69719,-35.7143,331.141,-0.476981,-34.6731,396.148,3.15513,-42.6253,362.475,14.115,-20.902,426.03
376,21.0795,-10.8175,289.831,43.2728,-68.1423,288.68,27.6849,-30.5031,284.318,1.77457,-35.7476,331.138,-0.442045,-34.7017,396.149,3.21447,-42.6553,362.472,14.1843,-20.9276,426.024
377,20.9552,-11.0583,289.807,43.1421,-68.5755,288.713,27.7352,-30.8894,284.247,1.81803,-35.7444,331.135,-0.40953,-34.6989,396.149,3.26142,-42.6476,362.471,14.2625,-20.9169,426.017
378,20.7893,-11.2543,289.788,43.0969,-69.0229,288.726,27.8175,-31.2812,284.172,1.85733,-35.7199,331.156,-0.376079,-34.6691,396.16,3.29945,-42.6182,362.474,14.3165,-20.8945,426.025
379,20.7678,-11.4847,289.776,43.2618,-69.4932,288.678,27.7785,-31.6216,284.235,1.89824,-35.6692,331.158,-0.325838,-34.604,396.184,3.34838,-42.5655,362.479,14.3582,-20.8429,426.045
380,21.1271,-11.7931,289.732,43.3976,-69.8995,288.713,27.9735,-32.0434,284.234,1.93363,-35.5937,331.158,-0.264412,-34.5214,396.208,3.40908,-42.4791,362.476,14.4168,-20.7419,426.022
381,21.584,-12.2779,289.691,43.3208,-70.3152,289.021,28.2854,-32.4092,284.181,1.96723,-35.5074,331.182,-0.186488,-34.4111,396.232,3.4795,-42.4001,362.49,14.5236,-20.5436,425.925
382,21.9354,-12.8424,289.805,43.357,-70.665,289.237,28.2955,-32.8558,284.482,2.01824,-35.4073,331.197,-0.0973812,-34.2461,396.248,3.5334,-42.3145,362.514,14.6182,-20.1689,425.689
383,21.5636,-13.2279,290.134,43.6645,-71.1407,289.166,28.3366,-33.3494,284.899,2.0471,-35.2897,331.192,0.0145129,-34.0292,396.253,3.57069,-42.2244,362.542,14.6265,-20.3512,425.992
384,22.0793,-13.8703,290.327,43.7536,-71.7885,289.431,28.654,-33.8526,285.052,2.05567,-35.1397,331.207,0.0708624,-33.83,396.269,3.5843,-42.0962,362.556,14.6537,-20.316,426.098
385,22.0911,-14.173,290.505,43.6239,-72.253,289.775,28.8231,-34.2561,285.149,2.09846,-35.0161,331.224,0.0955873,-33.6319,396.273,3.606,-41.9389,362.571,14.6848,-20.1416,426.103
386,21.9754,-14.592,290.699,44.0326,-72.6946,290.086,29.0051,-34.742,285.481,2.14515,-34.8836,331.252,0.0884209,-33.4363,396.263,3.61984,-41.78,362.593,14.6802,-19.9618,426.116
387,21.8571,-15.0676,290.886,44.1759,-73.2565,290.544,29.2278,-35.2727,285.756,2.16613,-34.7709,331.286,0.0225265,-33.2536,396.276,3.59807,-41.6217,362.615,14.6611,-19.7551,426.114
388,22.3997,-15.6003,291.109,44.3678,-73.4824,290.607,29.3954,-35.5826,286.071,2.18973,-34.7065,331.304,-0.0229498,-33.155,396.293,3.58339,-41.459,362.633,14.6341,-19.5779,426.128
389,22.6416,-16.1062,291.313,44.6048,-74.0942,290.887,29.6233,-36.0575,286.248,2.22332,-34.6562,331.316,-0.0650466,-33.081,396.313,3.56106,-41.3295,362.648,14.581,-19.4435,426.15
390,22.3476,-16.5403,291.488,44.6851,-74.5277,290.946,29.7835,-36.519,286.37,2.24018,-34.6071,331.334,-0.085262,-33.0251,396.318,3.53927,-41.2434,362.659,14.5367,-19.3353,426.152
391,22.2727,-16.9044,291.596,44.6393,-74.8703,291.069,29.8638,-36.8815,286.402,2.2543,-34.586,331.352,-0.10772,-32.9863,396.334,3.52499,-41.1743,362.665,14.4959,-19.2657,426.154
392,22.2518,-17.0312,291.571,44.6197,-75.0216,291.005,29.9182,-37.0671,286.3,2.38838,-34.7361,331.306,0.00791256,-33.1121,396.298,3.71848,-41.3573,362.633,14.6108,-19.4469,426.143
393,22.2165,-17.2234,291.51,44.5825,-75.2878,290.882,29.881,-37.3914,286.202,2.59252,-35.0249,331.247,0.304342,-33.3857,396.246,3.95903,-41.6788,362.625,14.8476,-19.778,426.109
394,22.3648,-17.4354,291.425,44.7223,-75.5894,290.787,29.8913,-37.572,286.159,2.84606,-35.3298,331.146,0.637273,-33.7338,396.209,4.23028,-41.9658,362.604,15.1066,-20.1311,426.084
395,22.5922,-17.6181,291.363,45.0708,-75.9177,290.804,30.1873,-37.7041,286.096,3.06068,-35.6114,331.113,0.935082,-34.0545,396.153,4.45026,-42.2409,362.563,15.3909,-20.3452,426.022
396,23.2693,-17.8494,291.334,45.3475,-76.0919,290.908,30.5327,-37.8923,286.05,3.24228,-35.853,331.109,1.19669,-34.371,396.107,4.66469,-42.4889,362.518,15.6296,-20.6216,425.99
397,23.7053,-18.1055,291.333,45.4536,-76.1798,290.965,30.7224,-38.0772,286.072,3.42084,-36.1284,331.146,1.43195,-34.729,396.1,4.94446,-42.7499,362.466,15.8125,-20.943,425.948
398,24.1615,-18.2969,291.326,45.9058,-76.3238,291.003,31.0817,-38.2705,286.034,3.65054,-36.4004,331.176,1.57643,-34.9502,396.041,5.18788,-42.9832,362.452,16.1424,-21.2467,425.927
399,24.5151,-18.4103,291.362,46.2788,-76.494,290.99,31.3001,-38.4412,286.136,3.92993,-36.6416,331.172,1.73906,-35.198,395.983,5.38963,-43.2494,362.456,16.4579,-21.6067,425.941
400,23.9768,-18.4162,291.354,46.5162,-76.6001,290.968,31.4525,-38.5812,286.213,4.11564,-36.8145,331.153,1.98537,-35.484,395.984,5.60244,-43.4784,362.434,16.6193,-21.8831,425.906
401,24.6468,-18.588,291.418,46.6465,-76.6841,290.981,31.5203,-38.6902,286.244,4.24732,-36.9277,331.132,2.17451,-35.7235,396.013,5.77211,-43.6278,362.394,16.7449,-22.0621,425.874
402,24.8973,-18.6936,291.419,46.7403,-76.7531,291.005,31.5686,-38.7779,286.286,4.32279,-37.0001,331.113,2.26044,-35.8549,396.012,5.85293,-43.7553,362.373,16.8588,-22.2087,425.86
403,24.9464,-18.7784,291.436,46.8296,-76.8444,291.033,31.6209,-38.8471,286.319,4.36088,-37.0538,331.089,2.31253,-35.9359,396.014,5.90022,-43.8267,362.344,16.9569,-22.3252,425.875
404,25.0375,-18.8248,291.463,46.9111,-76.9132,291.094,31.6719,-38.8914,286.366,4.37888,-37.0848,331.085,2.33074,-35.9824,396.017,5.9202,-43.8814,362.331,17.032,-22.4443,425.923
405,25.2773,-18.7983,291.494,46.995,-76.9124,291.188,31.7399,-38.9317,286.386,4.39313,-37.1119,331.087,2.33629,-36.0092,396.022,5.93157,-43.9056,362.328,17.093,-22.5044,425.93
406,26.4215,-18.8674,291.638,47.1446,-76.8501,291.221,31.8083,-38.9596,286.409,4.44071,-37.1382,331.085,2.3766,-36.0395,396.016,5.96593,-43.9387,362.326,17.1763,-22.5375,425.932
407,28.049,-19.0563,291.853,47.2687,-76.7278,291.166,31.8832,-39.0019,286.444,4.48847,-37.1705,331.071,2.42995,-36.0785,395.997,6.03529,-43.9727,362.311,17.2618,-22.5787,425.932
408,29.0228,-19.2177,291.998,47.402,-76.6034,291.207,31.9916,-39.0336,286.498,4.53253,-37.1966,331.073,2.47955,-36.098,395.984,6.08186,-44.0082,362.311,17.3281,-22.5971,425.915
409,29.0665,-19.2006,292.056,47.6288,-76.435,291.439,32.13,-39.0189,286.557,4.55265,-37.1993,331.085,2.49901,-36.11,395.978,6.09281,-44.0127,362.316,17.3276,-22.6269,425.936
410,29.1166,-18.9787,292.165,48.0836,-76.2001,291.772,32.3001,-38.8403,286.727,4.51242,-37.1541,331.113,2.43735,-36.0782,396.007,6.03467,-43.9761,362.314,17.3041,-22.5745,425.896
411,29.2559,-18.6302,292.323,48.2166,-76.0847,292.175,32.3857,-38.5245,287.072,4.4212,-37.0683,331.159,2.32547,-36.0372,396.049,5.91653,-43.9051,362.338,17.1724,-22.5487,425.96
